frame,object_id,object_type,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,window_index,window_start_frame,local_frame,sam3_track_id,text_prompt
1095,robot_001,robot,548.7726763717806,324.5946248600224,893,532,304,569,340,37,36,68,1088,7,2,robot
1095,robot_006,robot,574.0058139534884,314.9341085271318,516,562,300,589,329,27,29,68,1088,7,1,robot
1095,robot_007,robot,793.6831014898346,501.1918676434274,12149,736,438,853,571,117,133,68,1088,7,0,robot
1096,robot_001,robot,550.5544444444445,324.1177777777778,900,533,304,571,340,38,36,68,1088,8,2,robot
1096,robot_006,robot,574.4231499051233,314.52371916508537,527,562,299,590,329,28,30,68,1088,8,1,robot
1096,robot_007,robot,792.5570090302979,501.2559709680142,11849,736,437,852,569,116,132,68,1088,8,0,robot
1097,robot_001,robot,550.5424133811231,324.40860215053766,837,534,304,571,340,37,36,68,1088,9,2,robot
1097,robot_006,robot,574.7151051625239,314.6175908221797,523,562,299,591,329,29,30,68,1088,9,1,robot
1097,robot_007,robot,791.1018959397455,501.2522725305169,11551,735,437,850,567,115,130,68,1088,9,0,robot
1098,robot_001,robot,550.4644549763033,324.48222748815164,844,533,303,570,340,37,37,68,1088,10,2,robot
1098,robot_006,robot,573.7755102040817,314.2795918367347,490,562,300,588,328,26,28,68,1088,10,1,robot
1098,robot_007,robot,787.7738702303499,500.2314928784948,11374,731,436,847,566,116,130,68,1088,10,0,robot
1099,robot_001,robot,549.5439229843562,324.1949458483754,831,532,303,570,340,38,37,68,1088,11,2,robot
1099,robot_006,robot,572.6285714285714,314.5897959183674,490,560,300,587,328,27,28,68,1088,11,1,robot
1099,robot_007,robot,785.939492689801,499.8551171393341,11354,729,435,845,566,116,131,68,1088,11,0,robot
1100,robot_001,robot,548.7820359281437,324.0083832335329,835,531,303,569,339,38,36,68,1088,12,2,robot
1100,robot_006,robot,571.3814655172414,314.64224137931035,464,559,301,585,328,26,27,68,1088,12,1,robot
1100,robot_007,robot,784.5200596962515,499.8284610657537,11391,728,435,844,567,116,132,68,1088,12,0,robot
1101,robot_001,robot,547.9179366940211,323.75967174677606,853,530,302,568,339,38,37,68,1088,13,2,robot
1101,robot_006,robot,571.1393805309734,314.3274336283186,452,559,301,585,328,26,27,68,1088,13,1,robot
1101,robot_007,robot,783.7002918956044,498.6465487637363,11648,727,435,842,567,115,132,68,1088,13,0,robot
1102,robot_001,robot,546.3826589595376,323.3791907514451,865,529,302,567,339,38,37,68,1088,14,2,robot
1102,robot_006,robot,569.6431623931624,313.71367521367523,468,556,301,583,327,27,26,68,1088,14,1,robot
1102,robot_007,robot,784.4644451530612,495.3377710459184,12544,727,432,843,567,116,135,68,1088,14,0,robot
1103,robot_001,robot,545.853488372093,323.4325581395349,860,528,302,566,339,38,37,68,1088,15,2,robot
1103,robot_006,robot,569.0868644067797,313.5254237288136,472,556,300,583,327,27,27,68,1088,15,1,robot
1103,robot_007,robot,787.567884004032,491.8367062107467,12897,730,428,849,563,119,135,68,1088,15,0,robot
1105,robot_001,robot,553.416083916084,318.9909090909091,1430,527,298,583,339,56,41,69,1104,1,1,robot
1105,robot_007,robot,791.5318192210959,479.2201813886137,13121,731,415,851,552,120,137,69,1104,1,0,robot
1106,robot_001,robot,553.2821656050955,318.6,1570,528,297,583,339,55,42,69,1104,2,1,robot
1106,robot_007,robot,797.9720355517018,461.8332972035552,13839,732,396,860,535,128,139,69,1104,2,0,robot
1107,robot_001,robot,554.5685149776928,318.64627151051627,1569,529,299,585,339,56,40,69,1104,3,1,robot
1107,robot_007,robot,803.5283112115221,451.7126517932787,14164,737,386,866,524,129,138,69,1104,3,0,robot
1108,robot_001,robot,556.0018237082066,317.7835866261398,1645,530,296,587,339,57,43,69,1104,4,1,robot
1108,robot_007,robot,808.6231923977414,440.5393885139788,14522,740,375,873,514,133,139,69,1104,4,0,robot
1109,robot_001,robot,557.4455445544554,317.66212871287127,1616,532,294,587,339,55,45,69,1104,5,1,robot
1109,robot_007,robot,812.5407035857114,430.63261709482816,14753,742,365,878,502,136,137,69,1104,5,0,robot
1110,robot_001,robot,562.4525413349663,316.2865890998163,1633,537,292,592,339,55,47,69,1104,6,1,robot
1110,robot_007,robot,819.0014267185473,414.5953955901427,15420,744,346,888,484,144,138,69,1104,6,0,robot
1111,robot_001,robot,564.2892880051315,316.37780628608084,1559,539,292,593,339,54,47,69,1104,7,1,robot
1111,robot_007,robot,823.6557865382177,407.28032703764734,15778,748,339,895,482,147,143,69,1104,7,0,robot
1112,robot_001,robot,566.606334841629,316.53846153846155,1547,541,292,595,339,54,47,69,1104,8,1,robot
1112,robot_007,robot,829.4897096312877,400.00286016290494,16083,756,333,898,476,142,143,69,1104,8,0,robot
1113,robot_001,robot,569.6310919185688,315.60333127698954,1621,544,292,598,338,54,46,69,1104,9,1,robot
1113,robot_007,robot,835.435094223046,393.2873648439913,16185,764,328,907,470,143,142,69,1104,9,0,robot
1114,robot_001,robot,574.5274314214464,315.56733167082297,1604,548,291,603,338,55,47,69,1104,10,1,robot
1114,robot_007,robot,841.9619331964918,383.8245319400386,16077,773,319,911,461,138,142,69,1104,10,0,robot
1115,robot_001,robot,577.5215189873418,315.6493670886076,1580,552,291,606,338,54,47,69,1104,11,1,robot
1115,robot_007,robot,843.660538171192,381.9231097041276,16426,774,316,910,460,136,144,69,1104,11,0,robot
1116,robot_001,robot,581.2992518703242,315.51807980049875,1604,556,291,610,338,54,47,69,1104,12,1,robot
1116,robot_007,robot,845.2768702152028,380.3247332569776,16589,777,313,910,458,133,145,69,1104,12,0,robot
1117,robot_001,robot,584.553560371517,315.61795665634673,1615,559,292,614,338,55,46,69,1104,13,1,robot
1117,robot_007,robot,846.8133430109478,378.7993709550596,16533,779,308,911,456,132,148,69,1104,13,0,robot
1118,robot_001,robot,590.1253713606654,314.70469399881165,1683,564,291,619,337,55,46,69,1104,14,1,robot
1118,robot_007,robot,851.3701948051948,376.89967532467534,15400,784,308,911,450,127,142,69,1104,14,0,robot
1119,robot_001,robot,593.2513464991023,314.837223219629,1671,567,291,622,338,55,47,69,1104,15,1,robot
1119,robot_007,robot,853.0981299014679,376.0376700851264,14919,788,303,911,448,123,145,69,1104,15,0,robot
1121,robot_001,robot,589.4686431014824,320.4139110604333,877,572,297,609,337,37,40,70,1120,1,0,robot
1122,robot_001,robot,592.1413793103449,322.0551724137931,870,574,301,612,338,38,37,70,1120,2,0,robot
1123,robot_001,robot,592.4089306698003,322.3278495887192,851,575,301,612,339,37,38,70,1120,3,0,robot
1124,robot_001,robot,592.5005917159764,322.5810650887574,845,575,301,612,339,37,38,70,1120,4,0,robot
1125,robot_001,robot,592.3388822829965,322.6741973840666,841,575,301,612,339,37,38,70,1120,5,0,robot
1126,robot_001,robot,591.5396449704142,322.8710059171598,845,574,301,612,339,38,38,70,1120,6,0,robot
1127,robot_001,robot,590.0817307692307,323.10697115384613,832,573,301,610,339,37,38,70,1120,7,0,robot
1128,robot_001,robot,588.9399759903962,323.3841536614646,833,572,302,609,340,37,38,70,1120,8,0,robot
1128,robot_007,robot,887.087342204026,391.3077447969976,5862,852,325,911,474,59,149,70,1120,8,1,robot
1129,robot_001,robot,587.060606060606,323.3321212121212,825,570,302,606,339,36,37,70,1120,9,0,robot
1129,robot_007,robot,888.2809376703616,396.2253316372888,5503,854,330,911,477,57,147,70,1120,9,1,robot
1130,robot_001,robot,582.1045296167248,323.48664343786294,861,564,303,601,339,37,36,70,1120,10,0,robot
1130,robot_007,robot,889.777512437811,409.3534328358209,5025,856,346,911,486,55,140,70,1120,10,1,robot
1131,robot_001,robot,579.6869469026549,323.04424778761063,904,562,302,599,340,37,38,70,1120,11,0,robot
1131,robot_007,robot,889.0173343605547,414.74595531587056,5192,855,352,911,489,56,137,70,1120,11,1,robot
1132,robot_001,robot,576.4581939799331,323.43366778149385,897,559,302,596,340,37,38,70,1120,12,0,robot
1132,robot_007,robot,887.068940624436,420.0638873849485,5541,851,358,911,492,60,134,70,1120,12,1,robot
1133,robot_001,robot,572.4069119286511,323.18394648829434,897,555,300,592,340,37,40,70,1120,13,0,robot
1133,robot_007,robot,884.367623856106,424.3043546860208,6338,846,360,911,496,65,136,70,1120,13,1,robot
1134,robot_001,robot,562.3533190578158,323.2601713062098,934,544,301,583,339,39,38,70,1120,14,0,robot
1134,robot_007,robot,876.9029885057471,435.0535632183908,8700,829,367,911,510,82,143,70,1120,14,1,robot
1135,robot_001,robot,557.6888657648283,323.17585848074924,961,539,301,578,340,39,39,70,1120,15,0,robot
1135,robot_007,robot,872.8545600642829,441.094114102049,9956,820,372,911,523,91,151,70,1120,15,1,robot
1137,robot_007,robot,863.560182876143,450.7162926018288,12030,806,385,910,524,104,139,71,1136,1,0,robot
1138,robot_007,robot,851.7421183138505,458.3707403471484,14115,788,394,911,529,123,135,71,1136,2,0,robot
1139,robot_007,robot,842.2860332077578,462.722687316869,14334,778,399,909,531,131,132,71,1136,3,0,robot
1140,robot_007,robot,830.4326179004235,466.77398160315374,13698,770,403,897,534,127,131,71,1136,4,0,robot
1141,robot_007,robot,820.0622664075347,470.8688144715204,13378,760,408,887,538,127,130,71,1136,5,0,robot
1142,robot_001,robot,536.260103626943,320.0331606217617,965,517,295,557,337,40,42,71,1136,6,1,robot
1142,robot_007,robot,804.0965736927977,477.9531504933572,12871,743,415,872,544,129,129,71,1136,6,0,robot
1143,robot_001,robot,533.8164556962025,320.3670886075949,948,515,297,555,337,40,40,71,1136,7,1,robot
1143,robot_007,robot,797.4580402813299,480.7833280051151,12512,736,418,864,547,128,129,71,1136,7,0,robot
1144,robot_001,robot,530.8729989327642,320.4717182497332,937,512,297,552,337,40,40,71,1136,8,1,robot
1144,robot_007,robot,791.258509437006,483.7428617518955,12398,730,421,858,552,128,131,71,1136,8,0,robot
1145,robot_001,robot,529.1664804469274,320.2860335195531,895,511,297,550,337,39,40,71,1136,9,1,robot
1145,robot_007,robot,786.517567240126,485.3082141991762,12381,726,422,853,555,127,133,71,1136,9,0,robot
1146,robot_001,robot,525.2548387096774,319.458064516129,930,507,297,546,336,39,39,71,1136,10,1,robot
1146,robot_007,robot,779.3714285714286,487.2204081632653,12005,721,425,843,556,122,131,71,1136,10,0,robot
1147,robot_001,robot,524.6985074626866,318.5681592039801,1005,506,295,546,336,40,41,71,1136,11,1,robot
1147,robot_007,robot,777.38679557098,489.2577259957032,12102,721,427,840,559,119,132,71,1136,11,0,robot
1147,robot_008,robot,554.5848527349228,307.1865357643759,713,538,286,573,322,35,36,71,1136,11,2,robot
1148,robot_001,robot,525.5317545748117,318.1399354144241,929,508,296,547,334,39,38,71,1136,12,1,robot
1148,robot_007,robot,774.6646056149733,490.4728442513369,11968,719,429,836,559,117,130,71,1136,12,0,robot
1148,robot_008,robot,554.9313725490196,306.4985994397759,714,539,286,573,321,34,35,71,1136,12,2,robot
1149,robot_001,robot,527.0010683760684,316.9978632478632,936,509,294,548,333,39,39,71,1136,13,1,robot
1149,robot_007,robot,770.586573029011,489.73480478220887,11961,716,427,828,557,112,130,71,1136,13,0,robot
1149,robot_008,robot,555.8741058655222,305.1516452074392,699,541,285,574,320,33,35,71,1136,13,2,robot
1150,robot_001,robot,533.4642424242425,315.26666666666665,825,515,293,554,331,39,38,71,1136,14,1,robot
1150,robot_007,robot,761.5225701851693,483.88633842478026,11719,708,413,818,554,110,141,71,1136,14,0,robot
1150,robot_008,robot,558.3908396946565,303.25954198473283,655,543,283,576,319,33,36,71,1136,14,2,robot
1151,robot_001,robot,537.7057471264368,313.42413793103447,870,519,290,559,329,40,39,71,1136,15,1,robot
1151,robot_007,robot,756.4581780358845,481.1951980584207,11537,703,412,813,549,110,137,71,1136,15,0,robot
1151,robot_008,robot,560.9595070422536,301.8538732394366,568,549,283,577,317,28,34,71,1136,15,2,robot
1152,robot_001,robot,540.7315968289921,311.7372593431484,883,522,289,560,328,38,39,72,1152,0,2,robot
1152,robot_007,robot,750.8740955137482,478.3616136034733,11056,698,410,806,544,108,134,72,1152,0,1,robot
1152,robot_008,robot,562.0677966101695,300.1111111111111,531,551,282,578,316,27,34,72,1152,0,0,robot
1153,robot_001,robot,543.7317073170732,311.06651884700665,902,525,289,564,328,39,39,72,1152,1,2,robot
1153,robot_007,robot,745.4068871771635,475.7094698685999,11035,692,408,800,542,108,134,72,1152,1,1,robot
1153,robot_008,robot,564.4478976234004,299.25411334552103,547,554,281,579,315,25,34,72,1152,1,0,robot
1154,robot_001,robot,549.0907103825136,309.0513661202186,915,531,288,569,325,38,37,72,1152,2,2,robot
1154,robot_007,robot,734.6794636828398,468.5869586186939,10367,683,403,788,532,105,129,72,1152,2,1,robot
1154,robot_008,robot,568.9268292682926,296.52908067542216,533,559,279,583,313,24,34,72,1152,2,0,robot
1155,robot_001,robot,552.4811858608894,308.81527936145955,877,535,288,574,325,39,37,72,1152,3,2,robot
1155,robot_007,robot,729.672084035279,465.5090674858785,10091,678,401,782,528,104,127,72,1152,3,1,robot
1155,robot_008,robot,571.3240418118467,296.1637630662021,574,560,278,587,314,27,36,72,1152,3,0,robot
1156,robot_001,robot,555.5095398428732,308.2435465768799,891,539,288,576,324,37,36,72,1152,4,2,robot
1156,robot_007,robot,724.3951907467532,461.802049512987,9856,674,399,776,523,102,124,72,1152,4,1,robot
1156,robot_008,robot,573.7027972027972,295.22202797202794,572,561,278,590,313,29,35,72,1152,4,0,robot
1157,robot_001,robot,558.1072186836518,306.6369426751592,942,542,286,579,323,37,37,72,1152,5,2,robot
1157,robot_007,robot,719.6919249507619,458.9958536332539,9647,670,397,770,521,100,124,72,1152,5,1,robot
1157,robot_008,robot,577.1161048689139,294.8445692883895,534,564,277,593,312,29,35,72,1152,5,0,robot
1158,robot_001,robot,562.3031860226105,305.46865364850976,973,545,284,583,322,38,38,72,1152,6,2,robot
1158,robot_007,robot,709.3169037380086,451.2327709780571,9069,660,394,759,511,99,117,72,1152,6,1,robot
1158,robot_008,robot,582.9121265377856,292.6326889279438,569,572,275,598,309,26,34,72,1152,6,0,robot
1159,robot_001,robot,563.3180894308944,304.1849593495935,984,546,282,583,321,37,39,72,1152,7,2,robot
1159,robot_007,robot,703.981355161437,447.34538426557526,8796,656,391,752,506,96,115,72,1152,7,1,robot
1159,robot_008,robot,585.1831501831501,292.3699633699634,546,574,274,600,308,26,34,72,1152,7,0,robot
1160,robot_001,robot,564.0751565762005,303.59498956158666,958,547,282,585,321,38,39,72,1152,8,2,robot
1160,robot_007,robot,698.8296278960918,442.7698338403932,8546,651,387,747,500,96,113,72,1152,8,1,robot
1160,robot_008,robot,587.101620029455,291.7820324005891,679,573,272,603,309,30,37,72,1152,8,0,robot
1161,robot_001,robot,565.1568421052632,303.51894736842104,950,548,281,586,320,38,39,72,1152,9,2,robot
1161,robot_007,robot,693.6304557511454,438.738847359537,8294,647,383,741,497,94,114,72,1152,9,1,robot
1161,robot_008,robot,589.4592,291.4464,625,576,271,605,307,29,36,72,1152,9,0,robot
1162,robot_001,robot,566.896197327852,301.63309352517985,973,549,279,588,319,39,40,72,1152,10,2,robot
1162,robot_007,robot,684.3896880967536,429.73125397835776,7855,638,376,730,486,92,110,72,1152,10,1,robot
1162,robot_008,robot,593.727626459144,289.9909208819715,771,577,268,613,306,36,38,72,1152,10,0,robot
1163,robot_001,robot,568.7650103519669,300.4026915113872,966,551,276,590,318,39,42,72,1152,11,2,robot
1163,robot_007,robot,679.7010010537408,425.7190463645943,7592,635,372,724,482,89,110,72,1152,11,1,robot
1163,robot_008,robot,595.8149134487351,288.78162450066577,751,579,268,614,305,35,37,72,1152,11,0,robot
1164,robot_001,robot,572.2776057791538,298.8224974200206,969,554,275,594,316,40,41,72,1152,12,2,robot
1164,robot_007,robot,675.2573409461664,421.5213431212616,7356,631,368,719,476,88,108,72,1152,12,1,robot
1164,robot_008,robot,598.9389204545455,287.31107954545456,704,586,267,616,304,30,37,72,1152,12,0,robot
1165,robot_001,robot,575.2360824742268,297.2247422680412,970,557,274,596,315,39,41,72,1152,13,2,robot
1165,robot_007,robot,670.6092769440655,418.562482946794,7330,626,364,714,473,88,109,72,1152,13,1,robot
1165,robot_008,robot,600.9873772791024,285.79663394109394,713,587,265,618,303,31,38,72,1152,13,0,robot
1166,robot_001,robot,582.9820022497188,294.1822272215973,889,565,271,604,310,39,39,72,1152,14,2,robot
1166,robot_007,robot,660.7804776450986,414.90002777006384,7202,616,360,705,468,89,108,72,1152,14,1,robot
1166,robot_008,robot,604.6473429951691,281.5764895330113,621,593,262,621,298,28,36,72,1152,14,0,robot
1167,robot_001,robot,587.1,292.2,910,569,268,607,309,38,41,72,1152,15,2,robot
1167,robot_007,robot,655.229875402492,413.0243595128097,7143,611,358,699,464,88,106,72,1152,15,1,robot
1167,robot_008,robot,606.418439716312,279.4574468085106,564,595,260,621,297,26,37,72,1152,15,0,robot
1168,robot_001,robot,591.3077731092437,289.35714285714283,952,572,264,611,307,39,43,73,1168,0,2,robot
1168,robot_007,robot,649.8299358517463,412.38289379900215,7015,605,358,693,463,88,105,73,1168,0,0,robot
1168,robot_008,robot,608.1735357917571,276.9566160520607,461,598,258,622,294,24,36,73,1168,0,1,robot
1168,soccer_ball_004,soccer_ball,481.5725806451613,365.03225806451616,124,476,359,488,372,12,13,73,1168,0,0,small orange ball
1169,robot_001,robot,593.4511201629327,288.55091649694504,982,575,265,614,306,39,41,73,1168,1,2,robot
1169,robot_007,robot,643.4651195499297,411.66793248945146,7110,598,358,688,462,90,104,73,1168,1,0,robot
1169,robot_008,robot,609.9168399168399,275.85862785862787,481,599,257,624,294,25,37,73,1168,1,1,robot
1169,soccer_ball_004,soccer_ball,481.7862595419848,364.2519083969466,131,475,358,489,371,14,13,73,1168,1,0,small orange ball
1170,robot_001,robot,594.893509127789,286.7180527383367,986,577,264,616,304,39,40,73,1168,2,2,robot
1170,robot_007,robot,629.9974391805378,410.50263195333616,7029,584,357,674,459,90,102,73,1168,2,0,robot
1170,robot_008,robot,611.3830227743272,273.7701863354037,483,600,257,626,292,26,35,73,1168,2,1,robot
1170,soccer_ball_004,soccer_ball,484.04545454545456,362.3727272727273,110,479,357,490,369,11,12,73,1168,2,0,small orange ball
1171,robot_001,robot,595.0101317122594,285.9949341438703,987,577,263,616,304,39,41,73,1168,3,2,robot
1171,robot_007,robot,622.2284980744545,410.280701754386,7011,576,357,666,458,90,101,73,1168,3,0,robot
1171,robot_008,robot,611.9838383838384,273.05252525252524,495,600,256,626,290,26,34,73,1168,3,1,robot
1171,soccer_ball_004,soccer_ball,484.84033613445376,361.2436974789916,119,479,355,491,368,12,13,73,1168,3,0,small orange ball
1172,robot_001,robot,594.8434343434343,285.6424242424242,990,577,263,615,303,38,40,73,1168,4,2,robot
1172,robot_007,robot,614.3560540696002,409.29177451826286,6954,567,357,659,458,92,101,73,1168,4,0,robot
1172,robot_008,robot,612.0099403578529,272.50497017892644,503,600,255,627,290,27,35,73,1168,4,1,robot
1172,soccer_ball_004,soccer_ball,484.9565217391304,360.6782608695653,115,480,355,491,367,11,12,73,1168,4,0,small orange ball
